0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:02 +0100] "GET /servoyextra/dbtreeview/css/dbtreeview.css HTTP/1.1" 200 1229
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:02 +0100] "GET /servoyextra/treeview/css/treeview.css HTTP/1.1" 200 852
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:02 +0100] "GET /servoydefault/combobox/lib/select.css HTTP/1.1" 200 1522
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:02 +0100] "GET /servoydefault/tabpanel/accordionpanel.css HTTP/1.1" 200 30
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:02 +0100] "GET /servoydefault/radiogroup/radiogroup.css HTTP/1.1" 200 74
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:02 +0100] "GET /servoydefault/spinner/spinner.css HTTP/1.1" 200 842
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:02 +0100] "GET /servoydefault/spinner/css/font-awesome.css HTTP/1.1" 200 5430
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:02 +0100] "GET /servoydefault/splitpane/bg-splitter/css/style.css HTTP/1.1" 200 1029
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:02 +0100] "GET /servoydefault/checkgroup/checkgroup.css HTTP/1.1" 200 74
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:02 +0100] "GET /servoycore/navigator/css/navigator.css HTTP/1.1" 200 476
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:02 +0100] "GET /servoycore/slider/css/jquery-ui-1.9.2.custom.css HTTP/1.1" 200 3899
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:02 +0100] "GET /servoycore/slider/css/jquery-ui.min.css HTTP/1.1" 200 7663
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:02 +0100] "GET /servoycore/portal/portal.css HTTP/1.1" 200 368
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:02 +0100] "GET /servoycore/portal/css/ui-grid.min.css HTTP/1.1" 200 5011
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:02 +0100] "GET /servoydefaultservices/dialogs/dialogs.css HTTP/1.1" 200 326
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:03 +0100] "GET /servoyservices/window/menu.css HTTP/1.1" 200 2790
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:03 +0100] "GET /servoyservices/window/servoy-menu.css HTTP/1.1" 200 723
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:03 +0100] "GET /12grid/lib/12grid_design.css HTTP/1.1" 200 439
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:03 +0100] "GET /12grid/lib/12grid.css HTTP/1.1" 200 512
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:03 +0100] "GET /js/jquery-1.11.1.js HTTP/1.1" 200 85440
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:03 +0100] "GET /js/angular_1.5.0.js HTTP/1.1" 200 280505
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:03 +0100] "GET /js/angular-sanitize_1.5.0.js HTTP/1.1" 200 8146
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:03 +0100] "GET /js/angular-translate-2.8.1.js HTTP/1.1" 200 21512
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:04 +0100] "GET /rfb/angular/js/editor-content.js HTTP/1.1" 200 3657
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:04 +0100] "GET /js/angular-webstorage.js HTTP/1.1" 200 4374
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:04 +0100] "GET /js/angularui/ui-bootstrap-tpls-0.12.0.js HTTP/1.1" 200 33211
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:04 +0100] "GET /js/numeral.js HTTP/1.1" 200 5411
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:04 +0100] "GET /js/languages.js HTTP/1.1" 200 2758
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:04 +0100] "GET /js/angular-file-upload/dist/angular-file-upload.min.js HTTP/1.1" 200 3556
0:0:0:0:0:0:0:1 - - [18/Mar/2016:14:11:04 +0100] "GET /js/bootstrap-window/js/Window.js HTTP/1.1" 200 3829
